product_name,description,overall_rating,brand,main_category,sentiment
Swethamber Arts brass musical lady set of 4 statue Showpiece  -  7 cm,buy swethamber arts brass musical lady set of 4 statue showpiece  -  7 cm for rs.3300 online. swethamber arts brass musical lady set of 4 statue showpiece  -  7 cm at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,5.0,Swethamber Arts,Home Decor & Festive Needs,positive
Vtc Thumb Up Mobile Stand (Pink),buy vtc thumb up mobile stand (pink) for rs.89 online. only genuine products. 30 day replacement guarantee. free shipping. cash on delivery!,1.0,Vtc,Automotive,negative
CookAid Stainless Steel with Lid Kadhai 1.2 L,buy cookaid stainless steel with lid kadhai 1.2 l for rs.759 online. cookaid stainless steel with lid kadhai 1.2 l at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,5.0,CookAid,Kitchen & Dining,positive
Disney Cars Customs Traditional Pinata,buy disney cars customs traditional pinata for rs.175 online. disney cars customs traditional pinata at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,3.4,Disney,Toys & School Supplies,neutral
Aeoss Bike Phone Support Mobile holder,buy aeoss bike phone support mobile holder for rs.324 online. only genuine products. 30 day replacement guarantee. free shipping. cash on delivery!,4.6,Aeoss,Automotive,positive
Leo Natura Paniarakkal 7 Hole Kadhai NA L,buy leo natura paniarakkal 7 hole kadhai na l for rs.649 online. leo natura paniarakkal 7 hole kadhai na l at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,5.0,Leo Natura,Kitchen & Dining,positive
Thegudlook Self Design Women's Muffler,thegudlook self design women's muffler - buy brown thegudlook self design women's muffler for only rs. 1199 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,4.0,Unknown,Clothing,positive
Dailyware Kadhai 1.5 L,buy dailyware kadhai 1.5 l for rs.589 online. dailyware kadhai 1.5 l at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,2.0,Dailyware,Kitchen & Dining,negative
Peach 3mm Premium Green Pan Kadhai 2.5 L,buy peach 3mm premium green pan kadhai 2.5 l for rs.399 online. peach 3mm premium green pan kadhai 2.5 l at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,5.0,Peach,Kitchen & Dining,positive
Chefkraft Tri Ply Kadhai 3.2 L,buy chefkraft tri ply kadhai 3.2 l for rs.934 online. chefkraft tri ply kadhai 3.2 l at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,5.0,Chefkraft,Kitchen & Dining,positive
"UpTown Metal, Alloy Necklace","uptown metal, alloy necklace - buy uptown metal, alloy necklace only for rs. 430 from flipkart.com. only genuine products. 30 day replacement guarantee. free shipping. cash on delivery!",1.0,UpTown,Jewellery,negative
Alda Wok Glass Lid Kadhai,buy alda wok glass lid kadhai for rs.1350 online. alda wok glass lid kadhai at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,5.0,Alda,Kitchen & Dining,positive
Voylla Cubic Zirconia Fabric Necklace,voylla cubic zirconia fabric necklace - buy voylla cubic zirconia fabric necklace only for rs. 339 from flipkart.com. only genuine products. 30 day replacement guarantee. free shipping. cash on delivery!,1.0,Voylla,Jewellery,negative
Pigeon Triply Kadhai 2 L,buy pigeon triply kadhai 2 l for rs.625 online. pigeon triply kadhai 2 l at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,4.0,Pigeon,Kitchen & Dining,positive
The Crafts House Showpiece  -  6.5 cm,buy the crafts house showpiece  -  6.5 cm for rs.1499 online. the crafts house showpiece  -  6.5 cm at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,4.0,The Crafts House,Home Decor & Festive Needs,positive
Jaipan KD2.5 Kadhai 2.5 L,buy jaipan kd2.5 kadhai 2.5 l for rs.499 online. jaipan kd2.5 kadhai 2.5 l at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,4.3,Jaipan,Kitchen & Dining,positive
Urthn Alloy Necklace,urthn alloy necklace - buy urthn alloy necklace only for rs. 299 from flipkart.com. only genuine products. 30 day replacement guarantee. free shipping. cash on delivery!,3.0,Urthn,Jewellery,neutral
"Retina 1 Mobile Holder, 1 Car Charger, 1 USB Cable Combo","retina 1 mobile holder, 1 car charger, 1 usb cable combo
                         price: rs. 199
				
			
	if you’re the on-the-go cell phone user, then this car charger combo set from retina is not only handy but also a safety insurance if your phone needs to be used in emergency situations. easy-to-use-and-install, this combo set will allow you to go hands-free, so that you can drive safe.

	combo set features
	the combo set comes with a car charger, a usb cable and a mobile phone holder. the car charger and usb cable ensures a fast charging, while the strong and durable mobile holder will come in handy when you have to use the mobile's navigation features.
if you’re the on-the-go cell phone user, then this car charger combo set from retina is not only handy but also a safety insurance if your phone needs to be used in emergency situations. easy-to-use-and-install, this combo set will allow you to go hands-free, so that you can drive safe.

	combo set features
	the combo set comes with a car charger, a usb cable and a mobile phone holder. the car charger and usb cable ensures a fast charging, while the strong and durable mobile holder will come in handy when you have to use the mobile's navigation features.",2.4,Retina,Automotive,neutral
Village Handicrafts Alloy Necklace,village handicrafts alloy necklace - buy village handicrafts alloy necklace only for rs. 378 from flipkart.com. only genuine products. 30 day replacement guarantee. free shipping. cash on delivery!,4.2,Village Handicrafts,Jewellery,positive
United Kadhai NA L,buy united kadhai na l for rs.999 online. united kadhai na l at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,5.0,United,Kitchen & Dining,positive
VR Designers Glass Necklace,vr designers glass necklace - buy vr designers glass necklace only for rs. 190 from flipkart.com. only genuine products. 30 day replacement guarantee. free shipping. cash on delivery!,4.0,VR Designers,Jewellery,positive
PurpleYou Cotton Embroidered Blouse Material,buy purpleyou cotton embroidered blouse material for rs.1099 online. purpleyou cotton embroidered blouse material at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,5.0,Unknown,Clothing,positive
Total Agency Car Mobile Stand Holder Mount,buy total agency car mobile stand holder mount for rs.249 online. only genuine products. 30 day replacement guarantee. free shipping. cash on delivery!,5.0,Total Agency,Automotive,positive
"Vinnis Style Diva Metal, Acrylic, Alloy Necklace","vinnis style diva metal, acrylic, alloy necklace - buy vinnis style diva metal, acrylic, alloy necklace only for rs. 450 from flipkart.com. only genuine products. 30 day replacement guarantee. free shipping. cash on delivery!",4.0,Vinnis,Jewellery,positive
3a Autocare 3D MAT Car Mat Suzuki New Swift,buy 3a autocare 3d mat car mat suzuki new swift for rs.1350 online. 3a autocare 3d mat car mat suzuki new swift at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,5.0,3a Autocare,Automotive,positive
Imported Long Lazy Mobile Holder Stand,buy imported long lazy mobile holder stand for rs.300 online. only genuine products. 30 day replacement guarantee. free shipping. cash on delivery!,3.4,Imported,Automotive,neutral
CookAid Stainless Steel with Lid Kadhai 1.2 L,buy cookaid stainless steel with lid kadhai 1.2 l for rs.759 online. cookaid stainless steel with lid kadhai 1.2 l at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,3.0,CookAid,Kitchen & Dining,neutral
FLY Mini Clip Mobile Holder,buy fly mini clip mobile holder for rs.249 online. only genuine products. 30 day replacement guarantee. free shipping. cash on delivery!,3.6,FLY,Automotive,neutral
Woodino Handicrafts Showpiece  -  6.5 cm,buy woodino handicrafts showpiece  -  6.5 cm for rs.399 online. woodino handicrafts showpiece  -  6.5 cm at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,5.0,Woodino Handicrafts,Home Decor & Festive Needs,positive
R S Jewels Handmade Decoretive Designs Iron Pot Vase Showpiece  -  76 cm,buy r s jewels handmade decoretive designs iron pot vase showpiece  -  76 cm for rs.780 online. r s jewels handmade decoretive designs iron pot vase showpiece  -  76 cm at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,5.0,R S Jewels,Home Decor & Festive Needs,positive
Fly Universal Mobile Holder Crystal Edition For Car Windshield,buy fly universal mobile holder crystal edition for car windshield for rs.415 online. only genuine products. 30 day replacement guarantee. free shipping. cash on delivery!,2.4,Fly,Automotive,neutral
Urdiva Fashions Metal Necklace,urdiva fashions metal necklace - buy urdiva fashions metal necklace only for rs. 199 from flipkart.com. only genuine products. 30 day replacement guarantee. free shipping. cash on delivery!,5.0,Urdiva Fashions,Jewellery,positive
Bracketron Tour Window Hip Kicker,buy bracketron tour window hip kicker for rs.199 online. only genuine products. 30 day replacement guarantee. free shipping. cash on delivery!,4.0,Bracketron,Automotive,positive
Mom Italy Wheel Pizza Cutter,buy mom italy wheel pizza cutter for rs.169 online. mom italy wheel pizza cutter at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,3.7,Mom Italy,Kitchen & Dining,neutral
VR Designers Metal Necklace,vr designers metal necklace - buy vr designers metal necklace only for rs. 200 from flipkart.com. only genuine products. 30 day replacement guarantee. free shipping. cash on delivery!,1.5,VR Designers,Jewellery,negative
Hawkins Futura Hard Anodized Kadhai 2.5 L,buy hawkins futura hard anodized kadhai 2.5 l for rs.1150 online. hawkins futura hard anodized kadhai 2.5 l at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,4.0,Hawkins,Kitchen & Dining,positive
